pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,713,GEMM(12,10,8),1777922001797463296,1777922001919149312,0
0,0,714,GEMM(13,10,8),1777922002125978880,1777922002506986752,0
0,0,715,GEMM(14,10,8),1777922002150204672,1777922002508074240,0
0,0,716,GEMM(15,10,8),1777922002113645824,1777922002506666240,0
0,0,722,SYRK(12,12,8),1777922002101225728,1777922002506438912,0
0,0,723,GEMM(13,12,8),1777922002138192128,1777922002507126016,0
0,0,724,GEMM(14,12,8),1777921998765329664,1777922000382285056,0
0,0,725,GEMM(15,12,8),1777922001930773760,1777922002101225728,0
0,0,729,SYRK(14,14,8),1777922001797463296,1777922001931330816,0
0,0,730,GEMM(15,14,8),1777922012886814976,1777922016198176000,0
0,0,739,SYRK(10,10,9),1777922012886785280,1777922015584496896,1777922002150205696
0,0,740,GEMM(11,10,9),1777922012886746368,1777922015584496896,1777922002113645824
0,0,741,GEMM(12,10,9),1777922012886764800,1777922015584495872,1777922002101224704
0,0,742,GEMM(13,10,9),1777922012886747392,1777922015584496896,1777922002138192128
0,0,743,GEMM(14,10,9),1777922012886798592,1777922015584496896,1777922000382284032
