pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,308,GEMM(8,6,2),1777924348013270016,1777924348169033728,0
0,0,309,GEMM(9,6,2),1777924348168460288,1777924348220583936,0
0,0,310,GEMM(10,6,2),1777924348229689344,1777924348248320000,0
0,0,311,GEMM(11,6,2),1777924347780894720,1777924348145593344,0
0,0,312,GEMM(12,6,2),1777924347901268992,1777924348168938496,0
0,0,313,GEMM(13,6,2),1777924348350366720,1777924348406491136,0
0,0,314,GEMM(14,6,2),1777924348406491136,1777924348436156416,0
0,0,315,GEMM(15,6,2),1777924348351054848,1777924348436156416,0
0,0,325,SYRK(8,8,2),1777924348350365696,1777924348406491136,0
0,0,326,GEMM(9,8,2),1777924348351054848,1777924348406492160,0
0,0,327,GEMM(10,8,2),1777924348435926016,1777924348461307904,0
0,0,328,GEMM(11,8,2),1777924348320365568,1777924348351054848,0
0,0,329,GEMM(12,8,2),1777924348350366720,1777924348406492160,0
0,0,330,GEMM(13,8,2),1777924348461321216,1777924348531982336,0
0,0,331,GEMM(14,8,2),1777924348471443456,1777924348531983360,0
0,0,332,GEMM(15,8,2),1777924348406491136,1777924348436156416,0
0,0,340,SYRK(10,10,2),1777924348471444480,1777924348531983360,0
0,0,341,GEMM(11,10,2),1777924348471444480,1777924348531983360,0
0,0,342,GEMM(12,10,2),1777924348435926016,1777924348461307904,0
0,0,343,GEMM(13,10,2),1777924348320365568,1777924348351055872,0
0,0,344,GEMM(14,10,2),1777924348350366720,1777924348406491136,0
0,0,345,GEMM(15,10,2),1777924348471443456,1777924348531983360,0
0,0,351,SYRK(12,12,2),1777924348471443456,1777924348531983360,0
0,0,352,GEMM(13,12,2),1777924348406491136,1777924348461307904,0
0,0,353,GEMM(14,12,2),1777924348471444480,1777924348533113856,0
0,0,354,GEMM(15,12,2),1777924348471444480,1777924348531983360,0
0,0,358,SYRK(14,14,2),1777924348435926016,1777924348471445504,0
0,0,359,GEMM(15,14,2),1777924348320365568,1777924348406491136,0
0,0,374,SYRK(4,4,3),1777924350494121984,1777924350550370304,1777924348350366720
0,0,375,GEMM(5,4,3),1777924350550369280,1777924351188283392,1777924348471444480
0,0,376,GEMM(6,4,3),1777924350982042624,1777924351697899520,1777924348471444480
0,0,377,GEMM(7,4,3),1777924350510775296,1777924350982043648,1777924348406491136
0,0,378,GEMM(8,4,3),1777924350550369280,1777924351066425344,1777924348471445504
0,0,379,GEMM(9,4,3),1777924351229881344,1777924351697884160,1777924348471444480
0,0,380,GEMM(10,4,3),1777924350550397952,1777924351066425344,1777924348435926016
0,0,381,GEMM(11,4,3),1777924351229899776,1777924351697948672,1777924348320365568
0,0,382,GEMM(12,4,3),1777924350550380544,1777924350982044672,1777924348350366720
0,0,383,GEMM(13,4,3),1777924350550369280,1777924350982127616,1777924348471443456
0,0,384,GEMM(14,4,3),1777924350550387712,1777924350982048768,1777924348471444480
0,0,385,GEMM(15,4,3),1777924351229869056,1777924351697883136,1777924348461306880
0,0,397,SYRK(6,6,3),1777924350982043648,1777924351697881088,1777924348471445504
0,0,398,GEMM(7,6,3),1777924350884973568,1777924351290613760,1777924348471444480
0,0,399,GEMM(8,6,3),1777924350922106880,1777924351290635264,1777924348471444480
0,0,400,GEMM(9,6,3),1777924351229869056,1777924351697895424,1777924348405874688
0,0,401,GEMM(10,6,3),1777924350768776192,1777924351290611712,1777924348435926016
0,0,402,GEMM(11,6,3),1777924351250308096,1777924351764265984,1777924348531991552
0,0,403,GEMM(12,6,3),1777924350963058688,1777924351329321984,1777924348531994624
0,0,404,GEMM(13,6,3),1777924350690892800,1777924351290611712,1777924348461306880
0,0,405,GEMM(14,6,3),1777924350982046720,1777924351616142336,1777924348531988480
0,0,406,GEMM(15,6,3),1777924351229881344,1777924351697933312,1777924348531990528
0,0,416,SYRK(8,8,3),1777924350550430720,1777924351290611712,1777924348471443456
0,0,417,GEMM(9,8,3),1777924351250302976,1777924351697895424,1777924348405873664
0,0,418,GEMM(10,8,3),1777924350550369280,1777924351108040704,1777924348435926016
0,0,419,GEMM(11,8,3),1777924351229869056,1777924351697889280,1777924348531992576
0,0,420,GEMM(12,8,3),1777924350550429696,1777924351147897856,1777924348531994624
0,0,421,GEMM(13,8,3),1777924350550397952,1777924351024845824,1777924348461316096
0,0,422,GEMM(14,8,3),1777924350550382592,1777924351066437632,1777924348533120000
0,0,423,GEMM(15,8,3),1777924351188352000,1777924351697939456,1777924348531990528
0,0,431,SYRK(10,10,3),1777924350550369280,1777924351024845824,1777924348531982336
0,0,432,GEMM(11,10,3),1777924351229879296,1777924351697893376,1777924348435926016
0,0,433,GEMM(12,10,3),1777924351697910784,1777924351784936448,1777924350982042624
0,0,434,GEMM(13,10,3),1777924351814792192,1777924352050715648,1777924351290611712
0,0,435,GEMM(14,10,3),1777924352034739200,1777924352173380608,1777924351752690688
0,0,436,GEMM(15,10,3),1777924351814792192,1777924352050812928,1777924351290610688
0,0,442,SYRK(12,12,3),1777924351814792192,1777924352050716672,1777924351290611712
0,0,443,GEMM(13,12,3),1777924352049904640,1777924352173380608,1777924351752691712
0,0,444,GEMM(14,12,3),1777924351814792192,1777924352050716672,1777924351290611712
0,0,445,GEMM(15,12,3),1777924352049904640,1777924352228856832,1777924351764263936
0,0,449,SYRK(14,14,3),1777924351814793216,1777924352050812928,1777924351290610688
0,0,450,GEMM(15,14,3),1777924351814792192,1777924352050715648,1777924351290611712
0,0,452,POTRF(4),1777924351752701952,1777924352050715648,0
0,0,453,TRSM(5,4),1777924351752691712,1777924352343258112,0
0,0,454,TRSM(6,4),1777924351752690688,1777924352343223296,0
0,0,455,TRSM(7,4),1777924351752701952,1777924352348469248,0
0,0,456,TRSM(8,4),1777924351697882112,1777924352333358080,0
0,0,457,TRSM(9,4),1777924351764263936,1777924352348469248,0
