pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,0,289,GEMM(10,4,2),1777924268319957248,1777924268330147072,0
0,0,290,GEMM(11,4,2),1777924268330150144,1777924268340344064,0
0,0,291,GEMM(12,4,2),1777924268340348160,1777924268350540032,0
0,0,292,GEMM(13,4,2),1777924268350543104,1777924268360713472,0
0,0,293,GEMM(14,4,2),1777924268360717568,1777924268370884864,0
0,0,294,GEMM(15,4,2),1777924268370887936,1777924268381058304,0
0,0,306,SYRK(6,6,2),1777924268381061376,1777924268386872576,0
0,0,307,GEMM(7,6,2),1777924268386875648,1777924268397047040,0
0,0,308,GEMM(8,6,2),1777924268397050112,1777924268407219456,0
0,0,309,GEMM(9,6,2),1777924268407222528,1777924268417392896,0
0,0,310,GEMM(10,6,2),1777924268417395968,1777924268427564288,0
0,0,311,GEMM(11,6,2),1777924268427567360,1777924268437736704,0
0,0,312,GEMM(12,6,2),1777924268437739776,1777924268447909120,0
0,0,313,GEMM(13,6,2),1777924268447913216,1777924268458084608,0
0,0,314,GEMM(14,6,2),1777924268458087680,1777924268468254976,0
0,0,315,GEMM(15,6,2),1777924268468258048,1777924268478428416,0
0,0,325,SYRK(8,8,2),1777924268478431488,1777924268484242688,0
0,0,326,GEMM(9,8,2),1777924268484245760,1777924268494416128,0
0,0,327,GEMM(10,8,2),1777924268494419200,1777924268504590592,0
0,0,328,GEMM(11,8,2),1777924268504593664,1777924268514765056,0
0,0,329,GEMM(12,8,2),1777924268514768128,1777924268524936448,0
0,0,330,GEMM(13,8,2),1777924268524939520,1777924268535107840,0
0,0,331,GEMM(14,8,2),1777924268535110912,1777924268545282304,0
0,0,332,GEMM(15,8,2),1777924268545285376,1777924268555456768,0
0,0,340,SYRK(10,10,2),1777924268555460864,1777924268561274112,0
0,0,341,GEMM(11,10,2),1777924268561277184,1777924268571450624,0
0,0,342,GEMM(12,10,2),1777924268571454720,1777924268581625088,0
0,0,343,GEMM(13,10,2),1777924268581628160,1777924268591800576,0
0,0,344,GEMM(14,10,2),1777924268591803648,1777924268601972992,0
0,0,345,GEMM(15,10,2),1777924268601975040,1777924268612145408,0
0,0,351,SYRK(12,12,2),1777924268612148480,1777924268617959680,0
0,0,352,GEMM(13,12,2),1777924268617962752,1777924268628131072,0
0,0,353,GEMM(14,12,2),1777924268628135168,1777924268638305536,0
0,0,354,GEMM(15,12,2),1777924268638309632,1777924268648476928,0
0,0,358,SYRK(14,14,2),1777924268648480000,1777924268654292224,0
0,0,359,GEMM(15,14,2),1777924268654294272,1777924268664465664,0
0,0,374,SYRK(4,4,3),1777924270026623232,1777924270045783296,1777924268664469760
0,0,375,GEMM(5,4,3),1777924270045790464,1777924270085800192,1777924270045787392
0,0,376,GEMM(6,4,3),1777924270085807360,1777924270124554496,1777924270085803264
0,0,377,GEMM(7,4,3),1777924270124561664,1777924270163386624,1777924270124557568
0,0,378,GEMM(8,4,3),1777924270163393792,1777924270200169728,1777924270163389696
0,0,379,GEMM(9,4,3),1777924270200176896,1777924270239922432,1777924270200172800
0,0,380,GEMM(10,4,3),1777924270239929600,1777924270278582528,1777924270239926528
0,0,381,GEMM(11,4,3),1777924270278589696,1777924270318135552,1777924270278586624
0,0,382,GEMM(12,4,3),1777924270318141696,1777924270355974400,1777924270318138624
0,0,383,GEMM(13,4,3),1777924270355981568,1777924270395891968,1777924270355977472
0,0,384,GEMM(14,4,3),1777924270395899136,1777924270434556160,1777924270395895040
0,0,385,GEMM(15,4,3),1777924270434563328,1777924270473328896,1777924270434559232
0,0,397,SYRK(6,6,3),1777924270473335040,1777924270493797632,1777924270473331968
0,0,398,GEMM(7,6,3),1777924270493803776,1777924270534771968,1777924270493799680
0,0,399,GEMM(8,6,3),1777924270534779136,1777924270573752576,1777924270534775040
0,0,400,GEMM(9,6,3),1777924270573759744,1777924270615518464,1777924270573755648
0,0,401,GEMM(10,6,3),1777924270615525632,1777924270656211200,1777924270615521536
0,0,402,GEMM(11,6,3),1777924270656218368,1777924270697542912,1777924270656214272
0,0,403,GEMM(12,6,3),1777924270697550080,1777924270737048832,1777924270697545984
0,0,404,GEMM(13,6,3),1777924270737056000,1777924270778908928,1777924270737052928
0,0,405,GEMM(14,6,3),1777924270778916096,1777924270819599616,1777924270778912000
0,0,406,GEMM(15,6,3),1777924270819606784,1777924270860566784,1777924270819602688
0,0,416,SYRK(8,8,3),1777924270860572928,1777924270878996736,1777924270860569856
0,0,417,GEMM(9,8,3),1777924270879002880,1777924270917563648,1777924270878998784
0,0,418,GEMM(10,8,3),1777924270917570816,1777924270955131136,1777924270917566720
0,0,419,GEMM(11,8,3),1777924270955138304,1777924270992909568,1777924270955134208
0,0,420,GEMM(12,8,3),1777924270992916736,1777924271029022976,1777924270992912640
0,0,421,GEMM(13,8,3),1777924271029030144,1777924271067581696,1777924271029026048
0,0,422,GEMM(14,8,3),1777924271067588864,1777924271105206528,1777924271067585792
0,0,423,GEMM(15,8,3),1777924271105213696,1777924271143229696,1777924271105210624
0,0,431,SYRK(10,10,3),1777924271143236864,1777924271163713792,1777924271143233792
0,0,432,GEMM(11,10,3),1777924271163720960,1777924271205050624,1777924271163716864
0,0,433,GEMM(12,10,3),1777924271205057792,1777924271244592384,1777924271205053696
